ANO,NOME,IDADE_ALUNO,FASE_TURMA,UNIDADE,ANO_INGRESSO,PEDRA,PONTO_VIRADA,INDE,INDE_CONCEITO,IAA,IEG,IPS,IDA,IPP,IPV,IAN,ANOS_PM,INSTITUICAO_ENSINO_ALUNO,DESTAQUE_IEG,DESTAQUE_IDA,DESTAQUE_IPV,REC_AVA_1,REC_AVA_2,REC_AVA_3,REC_AVA_4,NIVEL_IDEAL,DEFASAGEM,SINALIZADOR_INGRESSANTE,CG,CF,CT,NOTA_PORT,NOTA_MAT,NOTA_ING,QTD_AVAL,BOLSISTA,INDICADO_BOLSA
2021,ALUNO-1328,11.0,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,
2021,ALUNO-1329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,ALUNO-1330,,4E,,,Ametista,Não,7.12,,8.8,8.3,7.5,5.5,7.5,7.3,5.0,,Escola Pública,,,,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Nível 5 (1o EM),-1.0,Veterano,,,,,,,,,
2021,ALUNO-1331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,ALUNO-1332,,0R,Granjinha,,Topázio,Sim,8.78,,10.0,10.0,7.5,6.6,7.5,9.8,10.0,1.0,Escola Pública,,,,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0.0,Ingressante,,,,,,,,,
2021,ALUNO-1333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,ALUNO-1334,,0T,Centro,,Topázio,Sim,8.82,,8.5,10.0,7.5,7.4,8.1,9.7,10.0,1.0,Escola Pública,,,,Promovido de Fase,Promovido de Fase,Não avaliado,Não avaliado,ALFA  (2o e 3o ano),0.0,Ingressante,,,,,,,,,
2021,ALUNO-1335,,2G,Filipinho,,Quartzo,Não,4.83,,0.0,3.8,7.5,3.4,6.7,4.9,10.0,1.0,Rede Decisão,,,,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0.0,Ingressante,,,,,,,,,
2021,ALUNO-1336,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,ALUNO-1337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,ALUNO-1338,11.0,2C,Centro,,Ágata,Não,6.51,,7.9,2.1,7.5,5.2,7.7,8.7,10.0,2.0,Escola Pública,,,,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0.0,Veterano,,,,,,,,,
2021,ALUNO-1339,15.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
2021,ALUNO-1340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,ALUNO-1341,18.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
2021,ALUNO-1342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,ALUNO-1343,12.0,2K,Cipó,,Quartzo,Não,4.0,,10.0,1.3,5.6,1.3,6.9,3.7,5.0,3.0,Escola Pública,,,,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,Veterano,,,,,,,,,
2021,ALUNO-1344,15.0,2R,Granjinha,,Ágata,Não,5.66,,9.5,5.8,5.6,2.0,8.1,7.6,2.5,3.0,Escola Pública,,,,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 5 (1o EM),-3.0,Veterano,,,,,,,,,
2021,ALUNO-1345,,0L,Cipó,,Ágata,Não,6.61,,9.0,6.7,7.5,4.9,7.2,7.1,5.0,1.0,Escola Pública,,,,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 1 (4o ano),-1.0,Ingressante,,,,,,,,,
2021,ALUNO-1346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021,ALUNO-1347,18.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
2021,ALUNO-1348,14.0,3J,,,Ametista,Não,7.42,,7.5,8.6,6.3,6.9,7.5,8.5,5.0,3.0,Rede Decisão,,,,Promovido de Fase,Promovido de Fase + Bolsa,Promovido de Fase,Não avaliado,Nível 4 (9o ano),-1.0,Veterano,,,,,,,,,
2021,ALUNO-1349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,ALUNO-1,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,ALUNO-2,,0K,Cipó,2022.0,Ametista,Não,7.68,,10.0,7.58,7.5,8.82,5.62,7.92,5.0,1.0,,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,Mantido na Fase + Bolsa,Mantido na Fase atual,,,Fase 2 (5º e 6º ano),,,245.0,66.0,6.0,8.2,9.43,,2.0,Não,Sim
2022,ALUNO-3,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,ALUNO-4,12.0,2J,,2022.0,Ametista,Não,7.12,,10.0,8.07,7.5,5.08,6.25,8.06,5.0,1.0,,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,,Fase 3 (7º e 8º ano),,,451.0,69.0,3.0,5.0,5.17,,3.0,Não,Não
2022,ALUNO-5,12.0,2L,Cipó,2019.0,Ametista,Não,7.23,,6.42,8.56,7.5,7.08,6.46,7.83,5.0,3.0,,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Fase 3 (7º e 8º ano),,,415.0,61.0,12.0,6.67,7.5,,3.0,Não,Não
2022,ALUNO-6,,2K,Cipó,2022.0,Ametista,Não,7.74,,9.0,9.33,7.5,5.5,6.25,7.5,10.0,1.0,,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Fase 2 (5º e 6º ano),,,221.0,35.0,2.0,3.0,8.0,,3.0,Não,Não
2022,ALUNO-7,,1U,,2022.0,Ametista,Não,7.41,,10.0,9.31,7.5,5.58,5.94,7.92,5.0,1.0,,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,Promovido de Fase,Promovido de Fase,,,Fase 2 (5º e 6º ano),,,357.0,93.0,7.0,4.67,6.5,,2.0,Não,Não
2022,ALUNO-8,16.0,5K,,2017.0,Ametista,Não,7.29,,9.17,8.27,5.0,7.14,7.66,7.63,5.0,5.0,,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase,Fase 6 (2º EM),,,397.0,26.0,6.0,6.5,7.67,7.27,4.0,Sim,Não
2022,ALUNO-9,,0Z,,2022.0,Quartzo,Não,5.67,,9.0,6.82,5.0,2.13,3.75,5.5,10.0,1.0,,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,Mantido na Fase atual,Mantido na Fase atual,,,ALFA  (2º e 3º ano),,,767.0,184.0,9.0,2.47,1.8,,2.0,Não,Não
2022,ALUNO-10,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,ALUNO-11,10.0,1A,Centro,2020.0,Topázio,Sim,8.46,,8.0,9.2,7.5,9.83,7.08,9.5,5.0,2.0,,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,,Fase 2 (5º e 6º ano),,,40.0,5.0,1.0,10.0,9.67,,3.0,Sim,Não
2022,ALUNO-12,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,ALUNO-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,ALUNO-14,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,ALUNO-15,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022,ALUNO-16,,1P,Granjinha,2022.0,Ágata,Não,7.0,,8.5,9.34,6.88,6.33,4.79,6.72,5.0,1.0,,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,Fase 2 (5º e 6º ano),,,489.0,129.0,9.0,5.5,7.17,,3.0,Não,Não
2022,ALUNO-17,15.0,1G,Filipinho,2018.0,Ágata,Não,6.72,,9.5,6.65,7.5,5.5,5.94,7.5,5.0,4.0,,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,Mantido na Fase atual,Promovido de Fase,,,Fase 3 (7º e 8º ano),,,580.0,142.0,6.0,4.33,6.67,,2.0,Não,Não
2022,ALUNO-18,16.0,4H,Filipinho,2017.0,Quartzo,Não,5.85,,0.0,6.29,8.12,5.22,7.81,7.25,5.0,5.0,,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,Fase 6 (2º EM),,,746.0,68.0,7.0,3.0,4.83,7.83,4.0,Não,Sim
